index  confidence   rules
 727   1.000        ['bridge:structure', 'bridge']=>['name:zh-Hans', 'name', 'name:zh']
 728   1.000        ['bridge:structure', 'name:zh']=>['name:zh-Hans', 'name', 'bridge']
 729   1.000        ['bridge:structure']=>['name:zh-Hans', 'name', 'name:zh', 'bridge']
 730   1.000        ['name:zh-Hans']=>['bridge:structure', 'bridge', 'name', 'name:zh']
 731   1.000        ['bridge']=>['bridge:structure', 'name:zh-Hans', 'name', 'name:zh']
 732   1.000        ['name:zh']=>['bridge:structure', 'name:zh-Hans', 'name', 'bridge']
 733   1.000        ['layer', 'name', 'name:zh', 'name:zh-Hant']=>['name:zh-Hans']
 734   1.000        ['name:zh-Hans', 'name', 'name:zh', 'layer']=>['name:zh-Hant']
 735   1.000        ['name:zh-Hans', 'layer', 'name:zh', 'name:zh-Hant']=>['name']
 736   1.000        ['name:zh-Hans', 'name', 'layer', 'name:zh-Hant']=>['name:zh']
 737   1.000        ['name:zh-Hans', 'name', 'layer']=>['name:zh', 'name:zh-Hant']
 738   1.000        ['name', 'layer', 'name:zh-Hant']=>['name:zh-Hans', 'name:zh']
 739   1.000        ['name:zh-Hans', 'layer', 'name:zh-Hant']=>['name', 'name:zh']
 740   1.000        ['name:zh-Hans', 'layer', 'name:zh']=>['name', 'name:zh-Hant']
 741   1.000        ['layer', 'name:zh', 'name:zh-Hant']=>['name:zh-Hans', 'name']
 742   1.000        ['layer', 'name', 'name:zh']=>['name:zh-Hans', 'name:zh-Hant']
 743   1.000        ['layer', 'name:zh']=>['name:zh-Hans', 'name', 'name:zh-Hant']
 744   1.000        ['name', 'layer']=>['name:zh-Hans', 'name:zh', 'name:zh-Hant']
 745   1.000        ['name:zh-Hans', 'layer']=>['name', 'name:zh', 'name:zh-Hant']
 746   1.000        ['layer', 'name:zh-Hant']=>['name:zh-Hans', 'name', 'name:zh']
 747   1.000        ['layer']=>['name:zh-Hans', 'name', 'name:zh', 'name:zh-Hant']
 748   1.000        ['bridge:structure', 'name', 'name:zh', 'name:zh-Hant']=>['name:zh-Hans']
 749   1.000        ['bridge:structure', 'name:zh-Hans', 'name', 'name:zh']=>['name:zh-Hant']
 750   1.000        ['bridge:structure', 'name:zh-Hans', 'name:zh', 'name:zh-Hant']=>['name']
 751   1.000        ['bridge:structure', 'name:zh-Hans', 'name', 'name:zh-Hant']=>['name:zh']
 752   1.000        ['name:zh-Hans', 'name', 'name:zh', 'name:zh-Hant']=>['bridge:structure']
 753   1.000        ['bridge:structure', 'name:zh-Hans', 'name']=>['name:zh', 'name:zh-Hant']
 754   1.000        ['bridge:structure', 'name', 'name:zh-Hant']=>['name:zh-Hans', 'name:zh']
 755   1.000        ['name:zh-Hans', 'name', 'name:zh-Hant']=>['bridge:structure', 'name:zh']
 756   1.000        ['bridge:structure', 'name:zh-Hans', 'name:zh-Hant']=>['name', 'name:zh']
 757   1.000        ['bridge:structure', 'name:zh-Hans', 'name:zh']=>['name', 'name:zh-Hant']
 758   1.000        ['bridge:structure', 'name:zh', 'name:zh-Hant']=>['name:zh-Hans', 'name']
 759   1.000        ['name:zh-Hans', 'name', 'name:zh']=>['bridge:structure', 'name:zh-Hant']
 760   1.000        ['name', 'name:zh', 'name:zh-Hant']=>['bridge:structure', 'name:zh-Hans']
 761   1.000        ['name:zh-Hans', 'name:zh', 'name:zh-Hant']=>['bridge:structure', 'name']
 762   1.000        ['bridge:structure', 'name', 'name:zh']=>['name:zh-Hans', 'name:zh-Hant']
 763   1.000        ['bridge:structure', 'name:zh']=>['name:zh-Hans', 'name', 'name:zh-Hant']
 764   1.000        ['name:zh-Hans', 'name:zh']=>['bridge:structure', 'name', 'name:zh-Hant']
 765   1.000        ['name:zh', 'name:zh-Hant']=>['bridge:structure', 'name:zh-Hans', 'name']
 766   1.000        ['bridge:structure', 'name']=>['name:zh-Hans', 'name:zh', 'name:zh-Hant']
 767   1.000        ['name:zh-Hans', 'name:zh-Hant']=>['bridge:structure', 'name', 'name:zh']
 768   1.000        ['bridge:structure', 'name:zh-Hans']=>['name', 'name:zh', 'name:zh-Hant']
 769   1.000        ['name', 'name:zh-Hant']=>['bridge:structure', 'name:zh-Hans', 'name:zh']
 770   1.000        ['name:zh-Hans', 'name']=>['bridge:structure', 'name:zh', 'name:zh-Hant']
 771   1.000        ['bridge:structure', 'name:zh-Hant']=>['name:zh-Hans', 'name', 'name:zh']
 772   1.000        ['name', 'name:zh']=>['bridge:structure', 'name:zh-Hans', 'name:zh-Hant']
 773   1.000        ['name:zh-Hans']=>['bridge:structure', 'name', 'name:zh', 'name:zh-Hant']
 774   1.000        ['bridge:structure']=>['name:zh-Hans', 'name', 'name:zh', 'name:zh-Hant']
 775   1.000        ['name:zh-Hant']=>['bridge:structure', 'name:zh-Hans', 'name', 'name:zh']
 776   1.000        ['name:zh']=>['bridge:structure', 'name:zh-Hans', 'name', 'name:zh-Hant']
 777   1.000        ['bridge:structure', 'bridge', 'layer', 'name:zh']=>['name']
 778   1.000        ['bridge:structure', 'bridge', 'name', 'layer']=>['name:zh']
 779   1.000        ['bridge', 'name', 'name:zh', 'layer']=>['bridge:structure']
 780   1.000        ['bridge:structure', 'layer', 'name', 'name:zh']=>['bridge']
 781   1.000        ['bridge', 'name', 'layer']=>['bridge:structure', 'name:zh']
 782   1.000        ['bridge:structure', 'name', 'layer']=>['bridge', 'name:zh']
 783   1.000        ['bridge:structure', 'bridge', 'layer']=>['name', 'name:zh']
 784   1.000        ['bridge:structure', 'layer', 'name:zh']=>['bridge', 'name']
 785   1.000        ['layer', 'name', 'name:zh']=>['bridge:structure', 'bridge']
 786   1.000        ['bridge', 'layer', 'name:zh']=>['bridge:structure', 'name']
 787   1.000        ['bridge:structure', 'layer']=>['bridge', 'name', 'name:zh']
 788   1.000        ['name', 'layer']=>['bridge:structure', 'bridge', 'name:zh']
 789   1.000        ['bridge', 'layer']=>['bridge:structure', 'name', 'name:zh']
 790   1.000        ['layer', 'name:zh']=>['bridge:structure', 'bridge', 'name']
 791   1.000        ['layer']=>['bridge:structure', 'bridge', 'name', 'name:zh']
 792   1.000        ['bridge:structure', 'bridge', 'name', 'name:zh-Hant']=>['name:zh-Hans']
 793   1.000        ['bridge:structure', 'name:zh-Hans', 'name', 'bridge']=>['name:zh-Hant']
 794   1.000        ['bridge:structure', 'name:zh-Hans', 'bridge', 'name:zh-Hant']=>['name']
 795   1.000        ['name:zh-Hans', 'name', 'bridge', 'name:zh-Hant']=>['bridge:structure']
 796   1.000        ['bridge:structure', 'name:zh-Hans', 'name', 'name:zh-Hant']=>['bridge']
 797   1.000        ['bridge:structure', 'name:zh-Hans', 'name']=>['bridge', 'name:zh-Hant']
 798   1.000        ['bridge:structure', 'name:zh-Hans', 'bridge']=>['name', 'name:zh-Hant']
 799   1.000        ['bridge:structure', 'name', 'name:zh-Hant']=>['name:zh-Hans', 'bridge']
 800   1.000        ['bridge:structure', 'name:zh-Hans', 'name:zh-Hant']=>['bridge', 'name']
 801   1.000        ['bridge:structure', 'bridge', 'name:zh-Hant']=>['name:zh-Hans', 'name']
 802   1.000        ['name:zh-Hans', 'name', 'bridge']=>['bridge:structure', 'name:zh-Hant']
 803   1.000        ['bridge', 'name', 'name:zh-Hant']=>['bridge:structure', 'name:zh-Hans']
 804   1.000        ['name:zh-Hans', 'name', 'name:zh-Hant']=>['bridge:structure', 'bridge']
 805   1.000        ['name:zh-Hans', 'bridge', 'name:zh-Hant']=>['bridge:structure', 'name']
 806   1.000        ['bridge:structure', 'bridge', 'name']=>['name:zh-Hans', 'name:zh-Hant']
 807   1.000        ['bridge:structure', 'bridge']=>['name:zh-Hans', 'name', 'name:zh-Hant']
 808   1.000        ['name:zh-Hans', 'bridge']=>['bridge:structure', 'name', 'name:zh-Hant']
 809   1.000        ['bridge:structure', 'name:zh-Hans']=>['bridge', 'name', 'name:zh-Hant']
 810   1.000        ['bridge', 'name:zh-Hant']=>['bridge:structure', 'name:zh-Hans', 'name']
 811   1.000        ['bridge:structure', 'name']=>['name:zh-Hans', 'bridge', 'name:zh-Hant']
 812   1.000        ['name:zh-Hans', 'name:zh-Hant']=>['bridge:structure', 'bridge', 'name']
 813   1.000        ['name', 'name:zh-Hant']=>['bridge:structure', 'name:zh-Hans', 'bridge']
 814   1.000        ['name:zh-Hans', 'name']=>['bridge:structure', 'bridge', 'name:zh-Hant']
 815   1.000        ['bridge:structure', 'name:zh-Hant']=>['name:zh-Hans', 'name', 'bridge']
 816   1.000        ['bridge', 'name']=>['bridge:structure', 'name:zh-Hans', 'name:zh-Hant']
 817   1.000        ['name:zh-Hans']=>['bridge:structure', 'bridge', 'name', 'name:zh-Hant']
 818   1.000        ['bridge']=>['bridge:structure', 'name:zh-Hans', 'name', 'name:zh-Hant']
 819   1.000        ['bridge:structure']=>['name:zh-Hans', 'name', 'bridge', 'name:zh-Hant']
 820   1.000        ['name:zh-Hant']=>['bridge:structure', 'name:zh-Hans', 'name', 'bridge']
 821   1.000        ['bridge:structure', 'bridge', 'layer', 'name:zh-Hant']=>['name:zh-Hans']
 822   1.000        ['bridge:structure', 'name:zh-Hans', 'layer', 'bridge']=>['name:zh-Hant']
 823   1.000        ['name:zh-Hans', 'layer', 'bridge', 'name:zh-Hant']=>['bridge:structure']
 824   1.000        ['bridge:structure', 'name:zh-Hans', 'layer', 'name:zh-Hant']=>['bridge']
 825   1.000        ['bridge:structure', 'name:zh-Hans', 'layer']=>['bridge', 'name:zh-Hant']
 826   1.000        ['bridge:structure', 'layer', 'name:zh-Hant']=>['name:zh-Hans', 'bridge']
 827   1.000        ['name:zh-Hans', 'layer', 'bridge']=>['bridge:structure', 'name:zh-Hant']
 828   1.000        ['bridge', 'layer', 'name:zh-Hant']=>['bridge:structure', 'name:zh-Hans']
 829   1.000        ['name:zh-Hans', 'layer', 'name:zh-Hant']=>['bridge:structure', 'bridge']
 830   1.000        ['bridge:structure', 'bridge', 'layer']=>['name:zh-Hans', 'name:zh-Hant']
 831   1.000        ['bridge:structure', 'layer']=>['name:zh-Hans', 'bridge', 'name:zh-Hant']
 832   1.000        ['layer', 'name:zh-Hant']=>['bridge:structure', 'name:zh-Hans', 'bridge']
 833   1.000        ['name:zh-Hans', 'layer']=>['bridge:structure', 'bridge', 'name:zh-Hant']
 834   1.000        ['bridge', 'layer']=>['bridge:structure', 'name:zh-Hans', 'name:zh-Hant']
 835   1.000        ['layer']=>['bridge:structure', 'name:zh-Hans', 'bridge', 'name:zh-Hant']
 836   1.000        ['bridge:structure', 'bridge', 'layer', 'name:zh']=>['name:zh-Hans']
 837   1.000        ['bridge:structure', 'name:zh-Hans', 'layer', 'bridge']=>['name:zh']
 838   1.000        ['name:zh-Hans', 'name:zh', 'bridge', 'layer']=>['bridge:structure']
 839   1.000        ['bridge:structure', 'name:zh-Hans', 'layer', 'name:zh']=>['bridge']
 840   1.000        ['bridge:structure', 'bridge', 'layer']=>['name:zh-Hans', 'name:zh']
 841   1.000        ['name:zh-Hans', 'layer', 'bridge']=>['bridge:structure', 'name:zh']
 842   1.000        ['bridge:structure', 'name:zh-Hans', 'layer']=>['bridge', 'name:zh']
 843   1.000        ['bridge:structure', 'layer', 'name:zh']=>['name:zh-Hans', 'bridge']
 844   1.000        ['bridge', 'layer', 'name:zh']=>['bridge:structure', 'name:zh-Hans']
 845   1.000        ['name:zh-Hans', 'layer', 'name:zh']=>['bridge:structure', 'bridge']
 846   1.000        ['name:zh-Hans', 'layer']=>['bridge:structure', 'bridge', 'name:zh']
 847   1.000        ['bridge:structure', 'layer']=>['name:zh-Hans', 'name:zh', 'bridge']
 848   1.000        ['bridge', 'layer']=>['bridge:structure', 'name:zh-Hans', 'name:zh']
 849   1.000        ['layer', 'name:zh']=>['bridge:structure', 'name:zh-Hans', 'bridge']
 850   1.000        ['layer']=>['bridge:structure', 'name:zh-Hans', 'name:zh', 'bridge']
 851   1.000        ['bridge:structure', 'bridge', 'name', 'layer']=>['name:zh-Hans']
 852   1.000        ['bridge:structure', 'name:zh-Hans', 'layer', 'bridge']=>['name']
 853   1.000        ['name:zh-Hans', 'name', 'bridge', 'layer']=>['bridge:structure']
 854   1.000        ['bridge:structure', 'name:zh-Hans', 'name', 'layer']=>['bridge']
 855   1.000        ['bridge:structure', 'name', 'layer']=>['name:zh-Hans', 'bridge']
 856   1.000        ['bridge:structure', 'name:zh-Hans', 'layer']=>['bridge', 'name']
 857   1.000        ['bridge:structure', 'bridge', 'layer']=>['name:zh-Hans', 'name']
 858   1.000        ['bridge', 'name', 'layer']=>['bridge:structure', 'name:zh-Hans']
 859   1.000        ['name:zh-Hans', 'name', 'layer']=>['bridge:structure', 'bridge']
 860   1.000        ['name:zh-Hans', 'layer', 'bridge']=>['bridge:structure', 'name']
 861   1.000        ['bridge', 'layer']=>['bridge:structure', 'name:zh-Hans', 'name']
 862   1.000        ['name:zh-Hans', 'layer']=>['bridge:structure', 'bridge', 'name']
 863   1.000        ['name', 'layer']=>['bridge:structure', 'name:zh-Hans', 'bridge']
 864   1.000        ['bridge:structure', 'layer']=>['name:zh-Hans', 'name', 'bridge']
 865   1.000        ['layer']=>['bridge:structure', 'name:zh-Hans', 'name', 'bridge']
 866   1.000        ['bridge:structure', 'bridge', 'name', 'layer']=>['name:zh-Hant']
 867   1.000        ['bridge:structure', 'bridge', 'layer', 'name:zh-Hant']=>['name']
 868   1.000        ['bridge', 'name', 'layer', 'name:zh-Hant']=>['bridge:structure']
 869   1.000        ['bridge:structure', 'name', 'layer', 'name:zh-Hant']=>['bridge']
 870   1.000        ['bridge:structure', 'name', 'layer']=>['bridge', 'name:zh-Hant']
 871   1.000        ['bridge:structure', 'bridge', 'layer']=>['name', 'name:zh-Hant']
 872   1.000        ['bridge:structure', 'layer', 'name:zh-Hant']=>['bridge', 'name']
 873   1.000        ['bridge', 'name', 'layer']=>['bridge:structure', 'name:zh-Hant']
 874   1.000        ['name', 'layer', 'name:zh-Hant']=>['bridge:structure', 'bridge']
 875   1.000        ['bridge', 'layer', 'name:zh-Hant']=>['bridge:structure', 'name']
 876   1.000        ['bridge', 'layer']=>['bridge:structure', 'name', 'name:zh-Hant']
 877   1.000        ['bridge:structure', 'layer']=>['bridge', 'name', 'name:zh-Hant']
 878   1.000        ['layer', 'name:zh-Hant']=>['bridge:structure', 'bridge', 'name']
 879   1.000        ['name', 'layer']=>['bridge:structure', 'bridge', 'name:zh-Hant']
 880   1.000        ['layer']=>['bridge:structure', 'bridge', 'name', 'name:zh-Hant']
 881   1.000        ['bridge', 'name', 'layer', 'name:zh-Hant']=>['name:zh-Hans']
 882   1.000        ['name:zh-Hans', 'name', 'bridge', 'layer']=>['name:zh-Hant']
 883   1.000        ['name:zh-Hans', 'layer', 'bridge', 'name:zh-Hant']=>['name']
 884   1.000        ['name:zh-Hans', 'name', 'layer', 'name:zh-Hant']=>['bridge']
 885   1.000        ['name:zh-Hans', 'name', 'layer']=>['bridge', 'name:zh-Hant']
 886   1.000        ['name:zh-Hans', 'layer', 'bridge']=>['name', 'name:zh-Hant']
 887   1.000        ['name', 'layer', 'name:zh-Hant']=>['name:zh-Hans', 'bridge']
 888   1.000        ['name:zh-Hans', 'layer', 'name:zh-Hant']=>['bridge', 'name']
 889   1.000        ['bridge', 'layer', 'name:zh-Hant']=>['name:zh-Hans', 'name']
 890   1.000        ['bridge', 'name', 'layer']=>['name:zh-Hans', 'name:zh-Hant']
 891   1.000        ['bridge', 'layer']=>['name:zh-Hans', 'name', 'name:zh-Hant']
 892   1.000        ['name:zh-Hans', 'layer']=>['bridge', 'name', 'name:zh-Hant']
 893   1.000        ['name', 'layer']=>['name:zh-Hans', 'bridge', 'name:zh-Hant']
 894   1.000        ['layer', 'name:zh-Hant']=>['name:zh-Hans', 'name', 'bridge']
 895   1.000        ['layer']=>['name:zh-Hans', 'name', 'bridge', 'name:zh-Hant']
 896   1.000        ['bridge:structure', 'layer', 'name:zh', 'name:zh-Hant']=>['name:zh-Hans']
 897   1.000        ['bridge:structure', 'name:zh-Hans', 'layer', 'name:zh']=>['name:zh-Hant']
 898   1.000        ['bridge:structure', 'name:zh-Hans', 'layer', 'name:zh-Hant']=>['name:zh']
 899   1.000        ['name:zh-Hans', 'layer', 'name:zh', 'name:zh-Hant']=>['bridge:structure']
 900   1.000        ['bridge:structure', 'name:zh-Hans', 'layer']=>['name:zh', 'name:zh-Hant']
 901   1.000        ['bridge:structure', 'layer', 'name:zh-Hant']=>['name:zh-Hans', 'name:zh']
 902   1.000        ['name:zh-Hans', 'layer', 'name:zh-Hant']=>['bridge:structure', 'name:zh']
 903   1.000        ['name:zh-Hans', 'layer', 'name:zh']=>['bridge:structure', 'name:zh-Hant']
 904   1.000        ['layer', 'name:zh', 'name:zh-Hant']=>['bridge:structure', 'name:zh-Hans']
 905   1.000        ['bridge:structure', 'layer', 'name:zh']=>['name:zh-Hans', 'name:zh-Hant']
 906   1.000        ['bridge:structure', 'layer']=>['name:zh-Hans', 'name:zh', 'name:zh-Hant']
 907   1.000        ['layer', 'name:zh-Hant']=>['bridge:structure', 'name:zh-Hans', 'name:zh']
 908   1.000        ['name:zh-Hans', 'layer']=>['bridge:structure', 'name:zh', 'name:zh-Hant']
 909   1.000        ['layer', 'name:zh']=>['bridge:structure', 'name:zh-Hans', 'name:zh-Hant']
 910   1.000        ['layer']=>['bridge:structure', 'name:zh-Hans', 'name:zh', 'name:zh-Hant']
 911   1.000        ['bridge:structure', 'name', 'layer', 'name:zh-Hant']=>['name:zh-Hans']
 912   1.000        ['bridge:structure', 'name:zh-Hans', 'name', 'layer']=>['name:zh-Hant']
 913   1.000        ['bridge:structure', 'name:zh-Hans', 'layer', 'name:zh-Hant']=>['name']
 914   1.000        ['name:zh-Hans', 'name', 'layer', 'name:zh-Hant']=>['bridge:structure']
 915   1.000        ['bridge:structure', 'name:zh-Hans', 'layer']=>['name', 'name:zh-Hant']
 916   1.000        ['bridge:structure', 'layer', 'name:zh-Hant']=>['name:zh-Hans', 'name']
 917   1.000        ['name:zh-Hans', 'name', 'layer']=>['bridge:structure', 'name:zh-Hant']
 918   1.000        ['name', 'layer', 'name:zh-Hant']=>['bridge:structure', 'name:zh-Hans']
 919   1.000        ['name:zh-Hans', 'layer', 'name:zh-Hant']=>['bridge:structure', 'name']
 920   1.000        ['bridge:structure', 'name', 'layer']=>['name:zh-Hans', 'name:zh-Hant']
 921   1.000        ['bridge:structure', 'layer']=>['name:zh-Hans', 'name', 'name:zh-Hant']
 922   1.000        ['name:zh-Hans', 'layer']=>['bridge:structure', 'name', 'name:zh-Hant']
 923   1.000        ['layer', 'name:zh-Hant']=>['bridge:structure', 'name:zh-Hans', 'name']
 924   1.000        ['name', 'layer']=>['bridge:structure', 'name:zh-Hans', 'name:zh-Hant']
 925   1.000        ['layer']=>['bridge:structure', 'name:zh-Hans', 'name', 'name:zh-Hant']
 926   1.000        ['bridge:structure', 'layer', 'name', 'name:zh']=>['name:zh-Hans']
 927   1.000        ['bridge:structure', 'name:zh-Hans', 'layer', 'name:zh']=>['name']
 928   1.000        ['bridge:structure', 'name:zh-Hans', 'name', 'layer']=>['name:zh']
 929   1.000        ['name:zh-Hans', 'name', 'name:zh', 'layer']=>['bridge:structure']
 930   1.000        ['bridge:structure', 'name', 'layer']=>['name:zh-Hans', 'name:zh']
 931   1.000        ['name:zh-Hans', 'name', 'layer']=>['bridge:structure', 'name:zh']
 932   1.000        ['bridge:structure', 'name:zh-Hans', 'layer']=>['name', 'name:zh']
 933   1.000        ['bridge:structure', 'layer', 'name:zh']=>['name:zh-Hans', 'name']
 934   1.000        ['layer', 'name', 'name:zh']=>['bridge:structure', 'name:zh-Hans']
 935   1.000        ['name:zh-Hans', 'layer', 'name:zh']=>['bridge:structure', 'name']
 936   1.000        ['layer', 'name:zh']=>['bridge:structure', 'name:zh-Hans', 'name']
 937   1.000        ['name:zh-Hans', 'layer']=>['bridge:structure', 'name', 'name:zh']
 938   1.000        ['name', 'layer']=>['bridge:structure', 'name:zh-Hans', 'name:zh']
 939   1.000        ['bridge:structure', 'layer']=>['name:zh-Hans', 'name', 'name:zh']
 940   1.000        ['layer']=>['bridge:structure', 'name:zh-Hans', 'name', 'name:zh']
 941   1.000        ['bridge:structure', 'bridge', 'layer', 'name:zh']=>['name:zh-Hant']
 942   1.000        ['bridge:structure', 'bridge', 'layer', 'name:zh-Hant']=>['name:zh']
 943   1.000        ['bridge', 'layer', 'name:zh', 'name:zh-Hant']=>['bridge:structure']
 944   1.000        ['bridge:structure', 'layer', 'name:zh', 'name:zh-Hant']=>['bridge']
 945   1.000        ['bridge:structure', 'bridge', 'layer']=>['name:zh', 'name:zh-Hant']
 946   1.000        ['bridge', 'layer', 'name:zh-Hant']=>['bridge:structure', 'name:zh']
 947   1.000        ['bridge:structure', 'layer', 'name:zh-Hant']=>['bridge', 'name:zh']
 948   1.000        ['bridge:structure', 'layer', 'name:zh']=>['bridge', 'name:zh-Hant']
 949   1.000        ['bridge', 'layer', 'name:zh']=>['bridge:structure', 'name:zh-Hant']
 950   1.000        ['layer', 'name:zh', 'name:zh-Hant']=>['bridge:structure', 'bridge']
 951   1.000        ['layer', 'name:zh-Hant']=>['bridge:structure', 'bridge', 'name:zh']
 952   1.000        ['bridge:structure', 'layer']=>['bridge', 'name:zh', 'name:zh-Hant']
 953   1.000        ['bridge', 'layer']=>['bridge:structure', 'name:zh', 'name:zh-Hant']
 954   1.000        ['layer', 'name:zh']=>['bridge:structure', 'bridge', 'name:zh-Hant']
 955   1.000        ['layer']=>['bridge:structure', 'bridge', 'name:zh', 'name:zh-Hant']
 956   1.000        ['bridge:structure', 'layer', 'name', 'name:zh']=>['name:zh-Hant']
 957   1.000        ['bridge:structure', 'layer', 'name:zh', 'name:zh-Hant']=>['name']
 958   1.000        ['bridge:structure', 'name', 'layer', 'name:zh-Hant']=>['name:zh']
 959   1.000        ['layer', 'name', 'name:zh', 'name:zh-Hant']=>['bridge:structure']
 960   1.000        ['bridge:structure', 'name', 'layer']=>['name:zh', 'name:zh-Hant']
 961   1.000        ['name', 'layer', 'name:zh-Hant']=>['bridge:structure', 'name:zh']
 962   1.000        ['bridge:structure', 'layer', 'name:zh-Hant']=>['name', 'name:zh']
 963   1.000        ['bridge:structure', 'layer', 'name:zh']=>['name', 'name:zh-Hant']
 964   1.000        ['layer', 'name', 'name:zh']=>['bridge:structure', 'name:zh-Hant']
 965   1.000        ['layer', 'name:zh', 'name:zh-Hant']=>['bridge:structure', 'name']
 966   1.000        ['layer', 'name:zh']=>['bridge:structure', 'name', 'name:zh-Hant']
 967   1.000        ['layer', 'name:zh-Hant']=>['bridge:structure', 'name', 'name:zh']
 968   1.000        ['bridge:structure', 'layer']=>['name', 'name:zh', 'name:zh-Hant']
 969   1.000        ['name', 'layer']=>['bridge:structure', 'name:zh', 'name:zh-Hant']
 970   1.000        ['layer']=>['bridge:structure', 'name', 'name:zh', 'name:zh-Hant']
 971   1.000        ['bridge', 'name:zh', 'name:zh-Hant', 'bridge:structure', 'layer']=>['name:zh-Hans']
 972   1.000        ['name:zh-Hans', 'bridge', 'name:zh', 'bridge:structure', 'layer']=>['name:zh-Hant']
 973   1.000        ['name:zh-Hans', 'bridge', 'name:zh-Hant', 'bridge:structure', 'layer']=>['name:zh']
 974   1.000        ['name:zh-Hans', 'bridge', 'name:zh', 'name:zh-Hant', 'layer']=>['bridge:structure']
 975   1.000        ['name:zh-Hans', 'name:zh', 'name:zh-Hant', 'bridge:structure', 'layer']=>['bridge']
 976   1.000        ['bridge:structure', 'name:zh-Hans', 'layer', 'bridge']=>['name:zh', 'name:zh-Hant']
 977   1.000        ['bridge:structure', 'bridge', 'layer', 'name:zh-Hant']=>['name:zh-Hans', 'name:zh']
 978   1.000        ['name:zh-Hans', 'layer', 'bridge', 'name:zh-Hant']=>['bridge:structure', 'name:zh']
 979   1.000        ['bridge:structure', 'name:zh-Hans', 'layer', 'name:zh-Hant']=>['bridge', 'name:zh']
 980   1.000        ['bridge:structure', 'name:zh-Hans', 'layer', 'name:zh']=>['bridge', 'name:zh-Hant']
 981   1.000        ['bridge:structure', 'layer', 'name:zh', 'name:zh-Hant']=>['name:zh-Hans', 'bridge']
 982   1.000        ['name:zh-Hans', 'name:zh', 'bridge', 'layer']=>['bridge:structure', 'name:zh-Hant']
 983   1.000        ['bridge', 'layer', 'name:zh', 'name:zh-Hant']=>['bridge:structure', 'name:zh-Hans']
 984   1.000        ['name:zh-Hans', 'layer', 'name:zh', 'name:zh-Hant']=>['bridge:structure', 'bridge']
 985   1.000        ['bridge:structure', 'bridge', 'layer', 'name:zh']=>['name:zh-Hans', 'name:zh-Hant']
 986   1.000        ['name:zh-Hans', 'layer', 'name:zh-Hant']=>['bridge:structure', 'bridge', 'name:zh']
 987   1.000        ['bridge:structure', 'layer', 'name:zh-Hant']=>['name:zh-Hans', 'name:zh', 'bridge']
 988   1.000        ['bridge:structure', 'name:zh-Hans', 'layer']=>['bridge', 'name:zh', 'name:zh-Hant']
 989   1.000        ['bridge:structure', 'bridge', 'layer']=>['name:zh-Hans', 'name:zh', 'name:zh-Hant']
 990   1.000        ['bridge:structure', 'layer', 'name:zh']=>['name:zh-Hans', 'bridge', 'name:zh-Hant']
 991   1.000        ['bridge', 'layer', 'name:zh-Hant']=>['bridge:structure', 'name:zh-Hans', 'name:zh']
 992   1.000        ['name:zh-Hans', 'layer', 'bridge']=>['bridge:structure', 'name:zh', 'name:zh-Hant']
 993   1.000        ['layer', 'name:zh', 'name:zh-Hant']=>['bridge:structure', 'name:zh-Hans', 'bridge']
 994   1.000        ['name:zh-Hans', 'layer', 'name:zh']=>['bridge:structure', 'bridge', 'name:zh-Hant']
 995   1.000        ['bridge', 'layer', 'name:zh']=>['bridge:structure', 'name:zh-Hans', 'name:zh-Hant']
 996   1.000        ['bridge:structure', 'layer']=>['name:zh-Hans', 'name:zh', 'name:zh-Hant', 'bridge']
 997   1.000        ['bridge', 'layer']=>['bridge:structure', 'name:zh-Hans', 'name:zh', 'name:zh-Hant']
 998   1.000        ['layer', 'name:zh-Hant']=>['bridge:structure', 'name:zh-Hans', 'name:zh', 'bridge']
 999   1.000        ['layer', 'name:zh']=>['bridge:structure', 'name:zh-Hans', 'bridge', 'name:zh-Hant']
 1000  1.000        ['name:zh-Hans', 'layer']=>['bridge:structure', 'bridge', 'name:zh', 'name:zh-Hant']
 1001  1.000        ['layer']=>['name:zh-Hans', 'bridge', 'name:zh', 'name:zh-Hant', 'bridge:structure']
 1002  1.000        ['name:zh', 'name:zh-Hant', 'bridge:structure', 'layer', 'name']=>['name:zh-Hans']
 1003  1.000        ['name:zh-Hans', 'name:zh', 'bridge:structure', 'name', 'layer']=>['name:zh-Hant']
 1004  1.000        ['name:zh-Hans', 'name:zh', 'name:zh-Hant', 'bridge:structure', 'layer']=>['name']
 1005  1.000        ['name:zh-Hans', 'name:zh-Hant', 'bridge:structure', 'name', 'layer']=>['name:zh']
 1006  1.000        ['name:zh-Hans', 'name:zh', 'name:zh-Hant', 'name', 'layer']=>['bridge:structure']
 1007  1.000        ['bridge:structure', 'name:zh-Hans', 'name', 'layer']=>['name:zh', 'name:zh-Hant']
 1008  1.000        ['bridge:structure', 'name', 'layer', 'name:zh-Hant']=>['name:zh-Hans', 'name:zh']
 1009  1.000        ['name:zh-Hans', 'name', 'layer', 'name:zh-Hant']=>['bridge:structure', 'name:zh']
 1010  1.000        ['bridge:structure', 'name:zh-Hans', 'layer', 'name:zh-Hant']=>['name', 'name:zh']
 1011  1.000        ['bridge:structure', 'name:zh-Hans', 'layer', 'name:zh']=>['name', 'name:zh-Hant']
 1012  1.000        ['bridge:structure', 'layer', 'name:zh', 'name:zh-Hant']=>['name:zh-Hans', 'name']
